customerID,p_churn_6m,p_churn_12m
3209-ZPKFI,0.08160266658963289,0.1799551356903738
6215-NQCPY,0.09208276793166115,0.17982133163882152
4581-LNWUM,0.09558570132025979,0.1797878183890398
6869-FGJJC,0.17938773179343015,0.17938773179343015
4057-FKCZK,0.03691776118622547,0.1792972278388565
1078-TDCRN,0.09992253292229147,0.17908243729274376
5447-WZAFP,0.09601048677710977,0.17887675858769925
8992-OBVDG,0.09143343320520869,0.17880529690432256
4137-BTIKL,0.10196259826579135,0.17871084495011458
1754-GKYPY,0.08714943413797893,0.17868215982218838
8100-HZZLJ,0.0785468304336665,0.1785834978265718
4741-WWJQZ,0.10188485188515073,0.17858067380709508
9029-FEGVJ,0.07600650100065331,0.1783094700775808
5498-IBWPI,0.17829480781493534,0.17829480781493534
3211-AAPKX,0.09564659355544969,0.17804580988848862
7315-WYOAW,0.09459968657966733,0.17802286833276704
3629-ZNKXA,0.0901140713165881,0.17789579361654806
7277-OZCGZ,0.08673054411531578,0.17786832292210697
7501-VTYLJ,0.10131510146414457,0.17762645225303686
3577-AMVUX,0.10362361975472745,0.17759917046544027
5135-RDDQL,0.09097517270099453,0.17744811114064352
6551-GNYDG,0.09319149397636128,0.17694405451062156
6242-MBHPK,0.09025187250422895,0.17675305923429452
1379-FRVEB,0.09037679286819189,0.1766557487761392
0786-IVLAW,0.1766518956422679,0.1766518956422679
9076-AXYIK,0.11748631113074326,0.17650222770394397
7041-TXQJH,0.09607081419831276,0.1764487628622854
1216-JWVUX,0.0883729754552367,0.17640378361964526
7351-KYHQH,0.09871764659893245,0.17623917245774767
8984-EYLLL,0.11729026282748367,0.17621796254327793
2347-WKKAE,0.07292268656428402,0.17605492908339682
6281-FKEWS,0.07717531035288383,0.17600052814196943
4482-FTFFX,0.0942340491041016,0.17589829071670282
3522-CDKHF,0.0748544951135024,0.1757619643212136
0750-EBAIU,0.1026728385343435,0.17544635425141641
7048-GXDAY,0.08290675439880879,0.17536043485902741
3916-NRPAP,0.09754730086590413,0.17501704649246452
4522-AKYLR,0.09283790230539246,0.17486464651562417
7009-LGECI,0.09757014397162556,0.17481796103518732
2041-JIJCI,0.09358086984810732,0.17473625836758522
6583-KQJLK,0.08928559639731226,0.1746276617550746
6198-RTPMF,0.08836258179339118,0.17460980058910514
7669-LCRSD,0.09718226960640974,0.17448932720568344
8241-JUIQO,0.057384256718661875,0.17422711810806302
5939-XAIXZ,0.09472724734936877,0.17387926841061896
7020-OZKXZ,0.09938013962797587,0.17381570621822773
8734-DKSTZ,0.09654999204874903,0.17367454742951838
8597-CWYHH,0.0761707739694395,0.17348054350106257
8920-NAVAY,0.07212795032107533,0.17346227733023067
9052-VKDUW,0.13747217011374668,0.17303296762938103
2525-GVKQU,0.04523046780880147,0.17282079903964553
3411-WLRSQ,0.0961735659245272,0.1726615185932946
5777-KJIRB,0.0806890503964437,0.17256224477415838
4742-DRORA,0.04514444486517322,0.1725152521065474
4680-KUTAJ,0.09868730537367809,0.17222264979297408
3160-TYXLT,0.09204891933594117,0.17183612233175316
7401-RUBNK,0.08860964465569143,0.17181838341852262
3301-LSLWQ,0.08132530445551567,0.17180488662504756
7402-PWYJJ,0.09197286788991321,0.17170067416780588
2307-FYNNL,0.13618794972558979,0.1714508241181011
3729-OWRVL,0.13618350711235372,0.1714453497110302
1028-FFNJK,0.0733437054290762,0.17123795685828247
4011-ARPHK,0.0886367399962914,0.17111887878549492
0655-YDGFJ,0.08095552239357828,0.1710638574673271
1061-PNTHC,0.05374399038749966,0.1710396855965045
2181-UAESM,0.09734084020341816,0.170956355322751
4813-HQMGZ,0.09389607242294773,0.17088838904273307
4423-JWZJN,0.11358151861951726,0.17083379228347884
4059-IIEBK,0.09522986238714481,0.17028297192892738
1303-SRDOK,0.06535107403312279,0.17026230645192197
7853-OETYL,0.09491103947522184,0.1702612368168439
2519-ERQOJ,0.0769433891917547,0.1702526252417923
5414-OFQCB,0.04635101060568647,0.1701321917126667
3621-CHYVB,0.04633204183084172,0.17006732811759362
2107-FBPTK,0.07279796649019865,0.17003394168977637
5461-QKNTN,0.07456115195583579,0.17001313360212256
7909-FIOIY,0.09250246575998089,0.16997803632685082
0899-LIIBW,0.08066395039211471,0.169924117824773
0356-ERHVT,0.09729293954548146,0.16989161448901635
9402-CXWPL,0.16986417186092573,0.16986417186092573
0212-ISBBF,0.08252637057708401,0.1696763121679269
4450-YOOHP,0.07998639114073858,0.16949884636345913
1247-QBVSH,0.07409012441169638,0.16899685301476386
2669-OIDSD,0.08290677522762857,0.16898871974850516
7892-QVYKW,0.08600096212733266,0.16882356982685942
3898-GUYTS,0.07798511117790163,0.16879482892898778
8623-ULFNQ,0.0854397263514074,0.1687660499487108
0749-IRGQE,0.08942604378193864,0.16873147708509584
7634-WSWDB,0.0925860131511762,0.16860858873690665
2027-CWDNU,0.08653621569663039,0.16798563193087768
3658-QQJYD,0.06962432541359376,0.16777495953020172
5349-AZPEW,0.08952375773404375,0.16750058284132574
4049-ZPALD,0.11118505184543837,0.16734807690969455
5174-ITUMV,0.16729812272894728,0.16729812272894728
5839-SUYVZ,0.09126634557391455,0.1672810084041909
8212-CRQXP,0.08127583212749323,0.16723117014310918
5734-EJKXG,0.054853904454688185,0.1670248047438082
0326-VDYXE,0.16688722940440015,0.16688722940440015
2623-DRYAM,0.1668703764044247,0.1668703764044247
9904-EHEVJ,0.07079456805327022,0.16674638985315038
2874-YXVVA,0.07907330628009346,0.16674045607675902
9168-INPSZ,0.07285671670503169,0.16667545429407538
3005-TYFRD,0.06385943403426453,0.16660013448944755
2049-BAFNW,0.0969006268738497,0.1665419469964462
2826-UWHIS,0.0768858060288744,0.16653652527170748
7581-EBBOU,0.04346198171362614,0.16652209759519854
4129-LYCOI,0.16649137857733276,0.16649137857733276
9026-LHEVG,0.09499485607893465,0.1664627190595992
1685-VAYJF,0.0952375520291785,0.16645013302233125
9522-BNTHX,0.07888070286756754,0.16635450818162845
4759-PXTAN,0.03564519584286174,0.16624793719919817
6131-FOYAS,0.07974705540448523,0.16616566336463368
0708-SJDIS,0.07870358261859767,0.1659994996751486
9398-MMQTO,0.09229666053031205,0.16599693788472425
8885-QSQBX,0.09652769582302223,0.16592668811335298
1518-OMDIK,0.07486898666111064,0.16589941742151793
4673-KKSLS,0.06800122835173839,0.1657678622271641
5268-DSMNQ,0.06872021057435718,0.1657153212438418
9741-YLNTD,0.09184605931047118,0.16540500632369948
3604-WLABM,0.09168541132170593,0.16529525848241966
2697-NQBPF,0.07830691998126815,0.16520415374204367
6133-OZILE,0.08501548807607195,0.16516884060802983
1685-BQULA,0.07692349215772365,0.1649117751384801
9289-LBQVU,0.10947475411450536,0.16485722454257212
9055-MOJJJ,0.10943648614262047,0.16480146130715423
5897-ZYEKH,0.16459427626805423,0.16459427626805423
2203-GHNWN,0.08532551691846657,0.16456414770555572
3865-ZYKAD,0.16448695012308912,0.16448695012308912
7746-AWNQW,0.08013130529369206,0.16431506524595985
5756-OZRIO,0.05388861050810656,0.16426581848329846
8622-ZLFKO,0.09106310343198987,0.16405410324283687
7740-KKCXF,0.08396358868478015,0.1640287877328489
7964-VEXDG,0.08349724379493939,0.16400085057065483
9102-OXKFY,0.035110569382732604,0.16392993309045034
1832-PEUTS,0.06787803136177428,0.16379399587638466
6250-CGGUN,0.0706107945835206,0.1637446961789102
3256-EZDBI,0.08370582507773083,0.16354815629627106
8543-MSDMF,0.09087282754343917,0.16354304080186277
8552-OBVRU,0.08006595325372867,0.1634731604117996
6008-NAIXK,0.07048288282332782,0.16346361039435342
6646-JPPHA,0.08574384593592976,0.16343310085372853
2139-FQHLM,0.08867182826492137,0.16324025385853025
5146-CBVOE,0.0888900650316573,0.16311095065275116
1394-SUIUH,0.07116562771919288,0.16300717279121602
6844-DZKRF,0.09253174000623632,0.16285244979862
8388-FYNPZ,0.09058978002141349,0.16283127218639393
6447-GORXK,0.06671562781679785,0.1628030847186459
6625-UTXEW,0.09022804971560705,0.1625225506753094
7905-TVXTA,0.08662249447012238,0.1623073948302185
1599-MMYRQ,0.06721826317153379,0.1622869435881814
8592-PLTMQ,0.10760495102597656,0.16213103803227147
0111-KLBQG,0.06866113081567393,0.16198532182735614
5778-BVOFB,0.09231667539276012,0.16195762899033372
0410-IPFTY,0.06634865524132882,0.16195561370282652
9610-WCESF,0.16191363109622714,0.16191363109622714
5977-CKHON,0.0707709460641508,0.1618148456563252
8769-KKTPH,0.08257031011897387,0.16179695031383912
4860-IJUDE,0.0855181271810137,0.1616790775219883
1972-XMUWV,0.12826187527877408,0.16167120254969924
0980-PVMRC,0.07523988169310591,0.16147852492193893
6897-UUBNU,0.07616449681520632,0.1614298543765178
7994-UYIVZ,0.08837382772105451,0.16125833242056442
4993-JCRGJ,0.08145763081146495,0.1612579703125917
7789-CRUVC,0.052811336602338166,0.1611793212289715
5201-FRKKS,0.08036659776179766,0.1611585065259249
3620-MWJNE,0.09143130361566609,0.1609930557311655
2916-BQZLN,0.08727888174923859,0.16078370468442882
3113-IWHLC,0.085742272755155,0.16072870169094455
2483-XSSMZ,0.07559765511983085,0.1606469711283648
5827-MWCZK,0.05021832278388205,0.1605048721773652
0666-UXTJO,0.07591430129445476,0.16039790892911177
2272-JKMSI,0.06631144201455741,0.16021288054419436
6661-EIPZC,0.07835415125801992,0.16014025255939546
5133-VRSAB,0.08771199531994611,0.1601006494455266
4832-VRBMR,0.12694022592501752,0.1600380095587488
7682-AZNDK,0.07573041159421845,0.16002788870967322
6968-URWQU,0.06992849175668092,0.15998620387664864
1530-ZTDOZ,0.07513661106678948,0.15995279940523088
6954-OOYZZ,0.08217296009641695,0.1598907591676304
5156-UMKOW,0.0886789801527158,0.15975548400708373
6429-SHBCB,0.08668874141472849,0.15974191469789667
7379-FNIUJ,0.09048237869819131,0.15938816584743187
3351-NGXYI,0.08673600651365443,0.15932227463379411
1208-NBVFH,0.08506754094898505,0.1591894485881289
4521-YEEHE,0.08175428088629688,0.15911191711810158
6563-VNPMN,0.0731774023899876,0.1588929886207292
9581-GVBXT,0.03394780086591287,0.15887065474045925
6833-JMZYP,0.08081053882510103,0.15878890065818174
1803-BGNBD,0.08802113323237415,0.1587081008637783
3062-ICYZQ,0.08109476005578908,0.15867155950643796
5568-DMXZS,0.08677772628887248,0.15846513007196494
2293-IJWPS,0.042878864795376614,0.15819609525494238
0422-UXFAP,0.0808107265189727,0.15814020700992348
6713-OKOMC,0.08743162841541474,0.15793567597806513
6859-RKMZJ,0.09015882660229957,0.15791898036921492
3255-GRXMG,0.08090477508804483,0.15753050974894411
5122-CYFXA,0.08736748795240279,0.15748745281845522
9906-NHHVC,0.12476682881662715,0.15735076155166783
6094-ZIVKX,0.15724644187239667,0.15724644187239667
8627-ZYGSZ,0.0706556652135154,0.15699297854934913
8654-DHAOW,0.0889958295504617,0.15687120991217773
4468-YDOVK,0.0835637892842136,0.15681531102740554
1907-YLNYW,0.085813825960663,0.15677615848049242
3128-YOVTD,0.08007787226155716,0.15676843725529643
1960-UYCNN,0.08673921734705925,0.15673485778376273
4853-OITSN,0.0833864232159015,0.15649630221956445
7159-NOKYQ,0.1564277049107431,0.1564277049107431
8190-ZTQFB,0.0713916501205466,0.15631950544015305
8679-LZBMD,0.06802714206744576,0.1561742243098302
2616-FLVQC,0.10349741938043389,0.15613111740851215
1099-BTKWT,0.15595211009445098,0.15595211009445098
0716-BQNDX,0.04221586749418038,0.15590245598165098
2675-OTVVJ,0.06371792240788732,0.15586495060130157
0330-BGYZE,0.04046760994983101,0.1557746395723133
0811-GSDTP,0.08219295253227188,0.15565518820622382
8757-TFHHJ,0.09023172431856874,0.15550946645120667
4316-XCSLJ,0.07823468449251991,0.155475551289755
5527-ACHSO,0.0886109076866094,0.15531103803396717
9500-LTVBP,0.07425369176623009,0.15524334585524613
4226-KKDON,0.08480742365458294,0.1550110015705658
9699-UBQFS,0.06758563119523064,0.1548885172789819
6734-FQAJX,0.1547768597108271,0.1547768597108271
5546-BYZSM,0.07064668048460188,0.15476540484965162
7691-XVTZH,0.15474806950991105,0.15474806950991105
6723-CEGQI,0.12249365870579199,0.15453811821162444
1355-KUSBG,0.08601724653472198,0.15445461156235185
4824-GUCBY,0.07474846596122287,0.1544057262609747
2587-EKXTS,0.06712471454543467,0.15420348652012827
1474-JUWSM,0.03136369093259361,0.15412877188492247
0946-FKYTX,0.08955012114384941,0.15385125012864587
3014-WJKSM,0.07239541426049312,0.15380776569056054
2081-VEYEH,0.08515760030679864,0.15365932887718725
2985-JUUBZ,0.07139995472691618,0.1536187672683209
9681-KYGYB,0.07201056859780919,0.153603700403404
3417-TSCIC,0.07222691973035111,0.1534661389284867
0734-OXWBT,0.0850425414620386,0.15345979407102683
7596-ZYWBB,0.12160155106468828,0.15343372662622523
3069-SSVSN,0.08890242467894172,0.15330274687647594
1135-HIORI,0.10155618725543303,0.1532902302367064
3688-FTHLT,0.08319868450547885,0.15308292536234946
3644-QXEHN,0.08058743957459658,0.15273902657779848
3088-LHEFH,0.08705164044299574,0.15268030528025578
6344-SFJVH,0.08144046287429663,0.15267649166644248
0997-YTLNY,0.08268123469102928,0.15265098512874142
5183-SNMJQ,0.084240597571695,0.15239495609435683
9643-AVVWI,0.08438189517188843,0.15231367796322126
3249-VHRIP,0.06287006332878886,0.15231348011792634
1004-NOZNR,0.047491165756843756,0.15229151378297823
5804-HYIEZ,0.1522184116967643,0.1522184116967643
3569-EDBPQ,0.0786369341784321,0.15220230709211902
4942-VZZOM,0.10074973204699389,0.15210902688261874
7929-DMBCV,0.08102288224436183,0.15192509188870318
8433-WPJTV,0.12029138187982136,0.15181121364487016
8091-TTVAX,0.03084348822318317,0.15173981473643128
0096-FCPUF,0.0645390568628823,0.15168602233816686
6645-MXQJT,0.08581119482760902,0.15146764424044978
3001-UNBTL,0.07121484338564488,0.15141253335796245
0064-YIJGF,0.07797972114312235,0.15140251851039077
5522-NYKPB,0.07524718157782173,0.15133370132522295
7714-YXSMB,0.07621926064635876,0.151328086378811
9389-ACWBI,0.0802723466192512,0.1508857550679058
2960-NKRSO,0.07784999229384704,0.15074186415700197
1036-GUDCL,0.039069142577522586,0.15071949278127617
0118-JPNOY,0.07580918460683206,0.15054819447072565
4115-UMJFQ,0.15040686651882318,0.15040686651882318
3524-WQDSG,0.06551476396408584,0.15036763616632598
1746-TGTWV,0.08709210182463623,0.1502934199133531
7776-QGYJC,0.07048737515858028,0.1502745595015036
7182-OVLBJ,0.061949538973958496,0.15019287796234193
2054-PJOCK,0.03886294325873718,0.14997219689279262
5207-PLSTK,0.08680109542214842,0.1498092368385744
8791-GFXLZ,0.08282981343344553,0.1497034903039941
0428-IKYCP,0.07234630259382835,0.14965928642428172
3716-LRGXK,0.03870799947866388,0.14941033136551551
5600-PDUJF,0.08258307311296698,0.14935738897493045
0541-FITGH,0.08446099832377452,0.14917195521610715
5966-EMAZU,0.0986393486117303,0.14901520228001752
4795-WRNVT,0.06900063678692958,0.14868702236654086
8644-XYTSV,0.06097866757858117,0.14863296979270368
5294-DMSFH,0.06974415843023618,0.14842348559953855
9644-UMGQA,0.08201891621398927,0.14837540626011392
9738-QLWTP,0.069509021104328,0.1482807698840155
0114-PEGZZ,0.06647477801300883,0.1481509116139752
0549-CYCQN,0.07548554459096479,0.14814647608783427
7025-IWFHT,0.06745006751118754,0.1480785408345614
5151-HQRDG,0.07998377548866009,0.14804792755762852
4760-THGOT,0.06441642288427785,0.1479641431223111
6465-GSRCL,0.14791187349319435,0.14791187349319435
1370-GGAWX,0.0628364959783233,0.1477491391555935
7129-CAKJW,0.07415723094088933,0.14770803763986218
6538-POCHL,0.06622682050758377,0.147623390038093
2792-LSHWX,0.08548728426974661,0.14762177556753708
8217-QYOHV,0.07845776346665567,0.14760809360326743
2190-BCXEC,0.06844528629844038,0.14754324149247533
0872-CASZJ,0.03134617327160427,0.14746203875627617
6416-YJTTB,0.08395707710517719,0.14744837625757157
2607-FBDFF,0.08518006921208854,0.14710991335079282
7742-MYPGI,0.08127814353670315,0.14708519889570193
9919-YLNNG,0.06006514520365591,0.14651309969290305
7502-BNYGS,0.06224013820309637,0.14641250697367447
5366-OBVMR,0.07495272624604521,0.14640807800310862
2439-LYPMQ,0.07471947942482371,0.14639843668102392
9862-KJTYK,0.07912899078633628,0.14634174347213313
6815-ABQFQ,0.045505500703111434,0.14627574994231163
8671-KKKOS,0.06216572759588812,0.1462456412193457
7520-HQWJU,0.14616915682020792,0.14616915682020792
7246-ZGQDF,0.08443443551719643,0.14586702292306175
9780-FKVVF,0.0805699295833866,0.14585084608033494
9361-YNQWJ,0.09632976602011745,0.1456247513254183
4130-MZLCC,0.07733113761962807,0.14556997860181276
6128-AQBMT,0.06622405052111413,0.14550599507540285
0230-UBYPQ,0.0738591318263806,0.14541603475579634
6481-ESCNL,0.06821847087285227,0.14531653928076949
5671-UUNXD,0.07403054717492963,0.1453095835596787
9054-FOWNV,0.07003082675132166,0.14507063156232758
9099-FTUHS,0.07331273351187473,0.14492314592204703
6872-HXFNF,0.09577505353127491,0.14480972190347596
7036-TYDEC,0.14469541698724175,0.14469541698724175
3566-VVORZ,0.07988191278452006,0.1445702876460856
4851-BQDNX,0.06694433189251159,0.14444765518631053
2851-MMUTZ,0.07421792368104019,0.1443869358467531
0699-NDKJM,0.038906337458534446,0.14438338646074367
3642-GKTCT,0.04696894832785814,0.14430291394599626
7813-ZGGAW,0.05875489535291567,0.14430104595348736
9419-IPPBE,0.07341166745313366,0.1442381550152264
4123-DVHPH,0.08183995633605978,0.14422893699516226
1482-OXZSY,0.06115113664327376,0.14409038206573577
8158-WPEZG,0.08197145990723709,0.14408368882191092
6088-BXMRG,0.06056343064880754,0.14376641155000902
4566-NECEV,0.07632664030115677,0.14375079477481534
7073-QETQY,0.14370308723562186,0.14370308723562186
4683-WYDOU,0.05911262109699189,0.14363725730020294
4611-ANLQC,0.03711601192356295,0.14362110173898224
4583-PARNH,0.07773351931164363,0.14339985174996261
3507-GASNP,0.037041470080801164,0.14334930380119626
1641-RQDAY,0.060371722734047784,0.14333225139983108
2229-VWQJH,0.07385945724507592,0.1433165457776725
4987-GQWPO,0.07185774733222094,0.14331129707747048
8930-XOTDP,0.07328476285453833,0.14327791036728177
4257-GAESD,0.0789366771110841,0.14300105599305668
4501-VCPFK,0.07170331360115434,0.14271914249387752
6637-KYRCV,0.07565366658432249,0.14253095603774657
5956-YHHRX,0.0721036927841956,0.14250948657831985
2770-NSVDG,0.07341679213848873,0.1424908571276482
6416-JNVRK,0.06036584919400412,0.14220351003369158
0909-SDHNU,0.07893849161218625,0.14219826079801
2305-MRGLV,0.0688397227122387,0.1421133885206427
4468-KAZHE,0.07557200873223346,0.1420869585572434
8645-KWHJO,0.07406683500959443,0.14202918942363674
3733-ZEECP,0.06843990590860483,0.14191016728588857
9018-PCIOK,0.05388251088697482,0.14184017607658994
9093-FPDLG,0.08064874297707414,0.14183899441773862
5131-PONJI,0.06619516203536913,0.14172217685429944
3167-SNQPL,0.07216665835192149,0.14159124642999998
5172-MIGPM,0.07828679467501698,0.14150872699993267
8905-IAZPF,0.14143142955976007,0.14143142955976007
9800-ONTFE,0.06814455585154089,0.14132274685102764
2739-CACDQ,0.07066054434677149,0.14101753996753086
7157-SMCFK,0.04567075339634752,0.14052131530168832
4811-JBUVU,0.05956233258417287,0.1405144487080202
3427-GGZZI,0.0757210564339732,0.14026774614116733
9702-AIUJO,0.0713434106352826,0.14023855646148198
7167-PCEYD,0.14014350887761717,0.14014350887761717
1304-BCCFO,0.07936847893066501,0.14002227449693216
2674-MLXMN,0.1400084757232558,0.1400084757232558
5816-QVHRX,0.07541546345940131,0.13989862969415068
8668-KNZTI,0.0811122811447198,0.1398365733300172
6139-ZZRBQ,0.0923436674382081,0.13976189371926495
8313-NDOIA,0.07191643515532131,0.13968930866736262
9174-IHETN,0.07102931007692048,0.13964480289594972
1575-KRZZE,0.07719801014581007,0.13960970818181373
0365-GXEZS,0.0711859682163063,0.13933096008052226
2692-BUCFV,0.06525222472066683,0.13925818792350797
0187-WZNAB,0.07140556005171617,0.1391229308210754
6549-NNDYT,0.07298782813920468,0.1388682619068311
0788-DXBFY,0.028056389947137217,0.1388472395589424
5626-MGTUK,0.07372638838833345,0.1387433202397037
5256-SKJGO,0.09155523245354402,0.1386005509726973
4176-FXYBO,0.05926246263150636,0.13858931908418592
4560-WQAQW,0.029302053298778552,0.13841159719646945
5533-NHFRF,0.0766925359563917,0.13829245730470197
2200-DSAAL,0.13820539942393462,0.13820539942393462
4139-JPIAM,0.07019956351633194,0.1381667621358842
1074-WVEVG,0.029217075261014247,0.13803369478120886
7483-IQWIB,0.07435967827490197,0.1380099469214272
4429-WYGFR,0.06915584328048219,0.13784297701083303
9000-PLFUZ,0.03543818705278967,0.13748753508059253
5136-RGMZO,0.0558122351485878,0.13739913627958777
7975-TZMLR,0.06133924460477369,0.137165419121959
5886-VLQVU,0.0652215393346941,0.13711713498079126
9342-VNIMQ,0.0612632165996122,0.13702423083270487
0829-XXPLX,0.0727493532712069,0.13697069854633037
0916-KNFAJ,0.044400815390678305,0.13681086493261385
1371-WEPDS,0.0631875217550274,0.1366722112655704
2694-CIUMO,0.07528521230104956,0.13653724437538806
6907-CQGPN,0.06385764817528317,0.1364017262664433
1732-FEKLD,0.05828468297513145,0.13640129443858517
4929-XIHVW,0.07693302612834985,0.13632085824045637
4369-NYSCF,0.042218789327080564,0.13625225148176756
0853-NWIFK,0.062221624044878854,0.1360827288897536
9079-LWTFD,0.0607097629849459,0.1358162351831268
9309-BZGNT,0.13562767160906253,0.13562767160906253
4070-OKWVH,0.07855908119993438,0.1355760013220959
9931-KGHOA,0.05737593014607867,0.1354637227750789
1707-HABPF,0.057225509621159576,0.13512382113895227
5402-HTOTQ,0.07300704302843486,0.1349832224799985
9885-AIBVB,0.06311029653517986,0.13486880996444528
6821-JPCDC,0.06540654339438412,0.13470233913118101
5998-DZLYR,0.04367273628046431,0.13467860824269107
0191-ZHSKZ,0.05695820366648496,0.13463413773343136
0581-MDMPW,0.06911414041518216,0.13444437725803138
4328-VUFWD,0.06273132463445441,0.1343977299557949
5982-FPVQN,0.07231246795367707,0.13434205199468707
0603-OLQDC,0.07400894607164643,0.13430066715520939
7389-KBFIT,0.07569615998062307,0.13420102937654066
6898-MDLZW,0.0738330913192532,0.13399228091506343
3845-FXCYS,0.07556632704780453,0.1339783757512909
2996-XAUVF,0.1339661644090765,0.1339661644090765
4726-DLWQN,0.06802437628639724,0.1339539175667822
2402-TAIRZ,0.07205930519185355,0.13388795257325015
3186-AJIEK,0.1338656616987537,0.1338656616987537
3771-PZOBW,0.07103886591927655,0.13386310858468264
7055-HNEOJ,0.07379553523811622,0.1338494062085146
4419-UJMUS,0.1338063264389292,0.1338063264389292
9359-UGBTK,0.13374051391103048,0.13374051391103048
4338-EYCER,0.0674652898838114,0.1336799777726535
9839-ETQOE,0.057894792040268594,0.13361112139332154
6734-GMPVK,0.07067003747517997,0.13347118686469084
4821-SJHJV,0.05600065202151139,0.13339739696815367
4908-XAXAY,0.062115450851666476,0.13333228653150675
3199-NPKCN,0.13333018308044453,0.13333018308044453
3780-YVMFA,0.0724299168677136,0.13315877787541475
7658-UYUQS,0.06707392298066062,0.1329328609080329
7622-NXQZR,0.06420757182254466,0.132915500805599
9529-OFXHY,0.06712507466879014,0.1328866100203342
1089-HDMKP,0.07529928744132974,0.13273379906195693
5155-AZQPB,0.064105032073417,0.13271129804527237
5071-FBJFS,0.07318821148858623,0.1325991144523837
6248-BSHKG,0.04292712650297281,0.1324912402761056
4636-JGAAI,0.06215492756458585,0.13246429196776444
7940-UQQUG,0.08724592079379823,0.13224319560370978
5468-BPMMO,0.0559187272399686,0.13216757564678838
4753-PADAS,0.1318290822236915,0.1318290822236915
7075-BNDVQ,0.07266667124091919,0.1316853245128039
2908-ZTPNF,0.06854463868594252,0.1314426108355119
0674-DGMAQ,0.05509925737490973,0.1313401315126529
3195-TQDZX,0.0723351577502005,0.13128771492766245
2792-VPPET,0.07233468718181257,0.13128688892098794
8205-MQUGY,0.07228515367105393,0.13127554079377435
9278-VZKCD,0.07587115883692985,0.1310806457913657
8034-RYTVV,0.04955373766026394,0.13095316239069454
9233-PSYHO,0.05973531005193411,0.13085845529724405
2075-RMJIK,0.0692360544178523,0.1308557250617024
0481-SUMCB,0.05973218002807934,0.1308518673183643
3629-WEAAM,0.07111871444883233,0.13082839572514604
7114-AEOZE,0.03360432678674308,0.1307456270341273
5125-CNDSP,0.06610808935259038,0.13070417741387297
5353-WILCI,0.06302081294117556,0.1305505568178872
2550-AEVRU,0.03494594595924283,0.13044538146889129
0080-OROZO,0.061896100143449706,0.13039083922795203
1357-BIJKI,0.06599216238113048,0.13009436514112072
6922-NCEDI,0.040212239928598015,0.1300922174781367
6624-JDRDS,0.07151683147390964,0.12999868230008615
9408-HRXRK,0.0592993374445131,0.1299405637054566
8404-GFGCZ,0.07166550506888647,0.12992992705872164
7803-XOCCZ,0.07504708432385432,0.1297003936646235
8152-UOBNY,0.06565261868248895,0.12944865483001144
9087-EYCPR,0.03316922394434174,0.12914020669970028
1097-FSPVW,0.05251035342157029,0.12885860486935075
0537-QYZZN,0.06604386734581202,0.12867943814005756
4608-LCIMN,0.06990223594423983,0.12866371416428346
9938-TKDGL,0.12864057104494275,0.12864057104494275
6322-PJJDJ,0.05983896075687545,0.12863111934104798
6227-FBDXH,0.12860616888324616,0.12860616888324616
3221-CJMSG,0.06599621195279892,0.12858980535283115
8224-IVVPA,0.06573128522779181,0.1284524974631187
9711-FJTBX,0.0396736811149202,0.12843360040029506
1955-IBMMB,0.02706821568561224,0.12843340463057795
7422-WNBTY,0.057237063676646605,0.12837190082215644
7126-RBHSD,0.06398196863681294,0.12816356030852927
7544-ZVIKX,0.025739660516516993,0.12801016448640246
1629-DQQVB,0.06643837359468752,0.12790093821687454
6174-NRBTZ,0.05397954582625686,0.127769647254955
0139-IVFJG,0.07189242457251754,0.1276671458973353
6599-GZWCM,0.06686538057530389,0.12761283662151202
0869-PAPRP,0.06383245182981545,0.12760721285855703
4396-KLSEH,0.07027192426773476,0.12748374004455765
3345-JHUEO,0.07027128354369139,0.12748261463014687
2988-PLAHS,0.07009486129947229,0.1273510859327921
4654-DLAMQ,0.08381997680190956,0.12717715996921597
6103-LIANB,0.026751756119260284,0.12701238324684805
4439-YRNVD,0.06969789218844757,0.12692875775080237
9921-QFQUL,0.06384966662578595,0.12687119834394212
3224-DFQNQ,0.12686718525531804,0.12686718525531804
7298-IZWLY,0.07300138196895212,0.12670961633707
8566-YPRGL,0.07300119207670397,0.1267092965967469
1622-HSHSF,0.07300109713075775,0.12670913672686535
0670-KDOMA,0.07299976789995932,0.1267068985681319
4634-JLRJT,0.07299957801174228,0.12670657883415803
5002-GCQFH,0.05883018787750749,0.12654341960259152
5075-JSDKI,0.02664114920502758,0.12651527989339684
3316-UWXUY,0.06407803560222036,0.12645107493581276
9074-KGVOX,0.06396416159456497,0.1262340858289721
9084-OAYKL,0.025361514370285998,0.1262308578497019
6353-BRMMA,0.05367319316279773,0.12603772420473158
1550-EENBN,0.05095219388409866,0.12592574546908564
4702-HDRKD,0.1257966685074865,0.1257966685074865
7707-PYBBH,0.057933565844454527,0.1257325123792835
5386-THSLQ,0.12567293728960838,0.12567293728960838
1730-VFMWO,0.05871218039476245,0.12539651386592787
7993-NQLJE,0.06311680563853628,0.1252239488858612
5067-XJQFU,0.12506216112470847,0.12506216112470847
7501-IWUNG,0.04038656127131679,0.12500937654656952
9853-JFZDU,0.05923845548546558,0.12499489456468249
5440-VHLUL,0.12494258457980789,0.12494258457980789
2782-JEEBU,0.06288367692248553,0.12491299098370867
